<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GMKN;D;200601;000000;223.78;224.12;218.26;220.26;23475600
GMKN;D;200602;000000;221.2;223.6;219.12;222.2;29298500
GMKN;D;200603;000000;223.66;223.94;217;218.24;37657700
GMKN;D;200604;000000;215.66;216.14;197.38;200;170324000
GMKN;D;200605;000000;201.1;208.16;199.5;204;120368600
GMKN;D;200608;000000;205.1;208.44;201.5;205.02;49783800
GMKN;D;200609;000000;205.3;206.42;201.02;202.48;28372000
GMKN;D;200610;000000;203.2;203.6;198.7;202.4;41642700
GMKN;D;200611;000000;199.48;200;191.34;194.82;81603100
GMKN;D;200615;000000;191.88;191.88;187.12;190.58;46653600
GMKN;D;200616;000000;193.7;199.12;193;194.72;44310800
GMKN;D;200617;000000;195.16;196.32;191.74;192.56;28568000
GMKN;D;200618;000000;192.56;192.56;187.8;189.26;37090600
GMKN;D;200619;000000;190.36;194.14;189.2;190.04;39289600
GMKN;D;200622;000000;189.8;191.5;186.44;191.22;24504000
GMKN;D;200623;000000;190.16;197.5;190.16;196.36;36817600
GMKN;D;200625;000000;194.02;198.92;192.34;198.5;35048000
GMKN;D;200626;000000;198.98;201.42;195.46;196.78;27199500
GMKN;D;200629;000000;195.98;195.98;189.86;191.96;45010300
GMKN;D;200630;000000;191.94;192.38;186.5;187.84;45450700
GMKN;D;200702;000000;187.26;188.98;185.3;187.54;36874600
GMKN;D;200703;000000;187.5;191.18;187.26;190;23843000
GMKN;D;200706;000000;192.04;193.78;178.96;182.6;87204400
GMKN;D;200707;000000;179.5;187.1;179.26;185.74;52545500
GMKN;D;200708;000000;186.22;190.36;185.7;189.7;35082900
GMKN;D;200709;000000;190.04;190.78;184.22;185.96;41726600
GMKN;D;200710;000000;184.72;187.12;184.02;185.5;23408600
GMKN;D;200713;000000;184.46;185.22;179.02;179.46;50666300
GMKN;D;200714;000000;178.74;178.9;173.5;178.26;54388600
GMKN;D;200715;000000;178.62;181.94;176.92;179.78;34403800
GMKN;D;200716;000000;178.38;182.22;177.28;181.12;25486500
GMKN;D;200717;000000;181.02;183.78;181.02;183.5;19600600
GMKN;D;200720;000000;183.44;184.64;181.42;183.94;22788900
GMKN;D;200721;000000;184.3;186.86;183.2;183.8;35814900
GMKN;D;200722;000000;184;184;180.78;182.34;28352800
GMKN;D;200723;000000;182.96;189.78;182.36;187.24;46892600
GMKN;D;200724;000000;187.08;190.94;184.88;190.6;36050000
GMKN;D;200727;000000;191.94;197.96;191.28;197.9;42039600
GMKN;D;200728;000000;198.04;198.26;195.1;196.18;25379000
GMKN;D;200729;000000;196.1;199.32;194.02;198.08;31090000
GMKN;D;200730;000000;197.04;198.08;195.1;196.2;26107600
GMKN;D;200731;000000;196.88;199.24;195.3;196.5;20207900
GMKN;D;200803;000000;196.3;201.28;194.56;200.18;28395800
GMKN;D;200804;000000;200.86;204.14;199.36;203.98;26550800
GMKN;D;200805;000000;204.38;209.44;203.9;208.86;35224300
GMKN;D;200806;000000;209.02;210;207.12;208.42;22524800
GMKN;D;200807;000000;207.8;208;202.32;204.38;29279300
GMKN;D;200810;000000;203.9;206.98;202.96;206.12;21077200
GMKN;D;200811;000000;205.84;208.34;203.52;204.26;42367400
GMKN;D;200812;000000;204.18;208.22;203.08;207.7;33484700
GMKN;D;200813;000000;207.88;211.36;206.78;209.3;38594300
GMKN;D;200814;000000;208.68;209.3;206.1;207.86;17370900
GMKN;D;200817;000000;208.42;210.98;205.4;207.1;28905100
GMKN;D;200818;000000;206.74;209.18;205.04;207.98;21437200
GMKN;D;200819;000000;207.56;208.2;204.5;205;28607600
GMKN;D;200820;000000;204.36;204.36;198.08;199.88;43803200
GMKN;D;200821;000000;200.34;201.34;195.7;199.42;30955100
GMKN;D;200824;000000;200.46;201.72;198.18;200;21379700
GMKN;D;200825;000000;200.44;201.3;196.92;198.3;18925600
GMKN;D;200826;000000;198.2;200.7;196;199.76;26946900
GMKN;D;200827;000000;199.96;200.2;196.02;196.7;24899500
GMKN;D;200828;000000;197.12;197.7;193;193.64;28514900
GMKN;D;200831;000000;194.36;196.72;192.5;193.94;40257200
GMKN;D;200901;000000;194.42;199.44;193.32;199.3;37912900
GMKN;D;200902;000000;199.7;202.38;195.26;199.16;64257200
GMKN;D;200903;000000;199.12;201.42;197.86;198.38;27649000
GMKN;D;200904;000000;198.1;200.04;196.28;199.24;26877100
GMKN;D;200907;000000;199.04;200.52;198.14;200.06;11662800
GMKN;D;200908;000000;200.5;201.78;196.8;198.9;28555100
GMKN;D;200909;000000;198.54;199;196.02;197.08;17197300
GMKN;D;200910;000000;197.06;198.04;193.78;195.28;25047200
GMKN;D;200911;000000;195;195.2;191.74;193.54;30858700
GMKN;D;200914;000000;194.44;196.2;194.1;194.92;24508400
GMKN;D;200915;000000;195.02;197.76;194.5;196.34;47023300
GMKN;D;200916;000000;195.7;195.88;190.86;192.7;68528000
GMKN;D;200917;000000;191.64;194.98;190.54;193.7;37219600
GMKN;D;200918;000000;194.2;195.12;192.52;193;26305900
GMKN;D;200921;000000;192.76;193.36;185.42;186.94;44979500
GMKN;D;200922;000000;186.98;188.68;184.9;187.58;29114700
GMKN;D;200923;000000;187.48;192.86;186.82;188.6;32853700
GMKN;D;200924;000000;187.8;188.8;185.92;187.8;25749300
GMKN;D;200925;000000;188.44;189.3;185.56;188.88;22459900
GMKN;D;200928;000000;188.9;190.1;187.16;188.26;17799200
GMKN;D;200929;000000;187.98;188.68;185.7;188;17179000
GMKN;D;200930;000000;187.24;189.16;186.48;187.62;15792900
GMKN;D;201001;000000;188.5;189.42;187.08;187.26;14948400
GMKN;D;201002;000000;186.9;189.16;184.2;188.4;28642900
GMKN;D;201005;000000;189.04;192.88;187.68;192.82;32074700
GMKN;D;201006;000000;193;194.8;187.46;187.82;36308700
GMKN;D;201007;000000;188.14;189;185.54;186.54;26087100
GMKN;D;201008;000000;186.66;189.96;185.62;189.24;20378800
GMKN;D;201009;000000;189.88;194.88;188.2;194.5;40981200
GMKN;D;201012;000000;194.38;198.22;192.84;195.34;32300400
GMKN;D;201013;000000;195.6;198.18;194.4;196.04;25090600
GMKN;D;201014;000000;196.58;198.8;195.8;197.92;16565300
GMKN;D;201015;000000;197.42;197.86;195;196.8;20596300
GMKN;D;201016;000000;196.58;198.26;196.04;196.82;21910700
GMKN;D;201019;000000;197.04;199.88;196.72;198.58;22391800
GMKN;D;201020;000000;199.14;202.76;198.32;201.92;31875700
GMKN;D;201021;000000;202.04;203.68;197.54;198.28;28984800
GMKN;D;201022;000000;197.88;198.5;195.04;196.72;25147400
GMKN;D;201023;000000;197.16;199.66;195.4;198.38;19880200
GMKN;D;201026;000000;197.8;198.38;194.2;195.14;28033200
GMKN;D;201027;000000;195.12;195.26;191;191.5;29322100
GMKN;D;201028;000000;191.04;192.1;184;185.48;37717000
GMKN;D;201029;000000;187.1;190.82;184.86;189.98;25325200
GMKN;D;201030;000000;188.96;191.12;186.54;188.64;23439500
GMKN;D;201102;000000;188.94;193.74;187.34;193.34;22557400
GMKN;D;201103;000000;193.82;195.98;191.5;195.12;34715700
GMKN;D;201105;000000;196.12;198.18;195.26;196.84;26645300
GMKN;D;201106;000000;196.7;202;195.84;201.38;34143500
GMKN;D;201109;000000;203.12;208.88;202.72;205.9;55816700
GMKN;D;201110;000000;206.2;207.88;203.12;206.26;36138100
GMKN;D;201111;000000;206.7;207.58;203.82;205.1;32782000
GMKN;D;201112;000000;205;206.1;204.02;204.48;15406400
GMKN;D;201113;000000;205.2;205.38;201.56;204.86;24696200
GMKN;D;201116;000000;206.02;208.32;205.8;207.8;24192200
GMKN;D;201117;000000;207.64;207.9;204.2;206.02;21417500
GMKN;D;201118;000000;205.7;208.5;204.8;207.2;19301700
GMKN;D;201119;000000;207;207.88;206.06;206.6;16977800
GMKN;D;201120;000000;206.44;207.84;205.68;207.34;11463600
GMKN;D;201123;000000;207.64;210.94;207.64;210.28;34262200
GMKN;D;201124;000000;210.98;215.92;210.5;215.78;27928200
GMKN;D;201125;000000;215.56;216.3;212.48;214.6;26057700
GMKN;D;201126;000000;215.06;216.6;214.5;215.7;20310300
GMKN;D;201127;000000;216.04;218.52;214.58;217.2;21491700
GMKN;D;201130;000000;216.4;218.4;213.18;214.76;40743900
GMKN;D;201201;000000;215.52;220.64;215.52;219.08;37266100
GMKN;D;201202;000000;219.08;229.96;218.64;229.06;56668400
GMKN;D;201203;000000;229.2;232.2;227.2;231.36;37218800
GMKN;D;201204;000000;231.5;234;228.1;231.88;30455100
GMKN;D;201207;000000;231.14;233.48;229.52;230.84;18589900
GMKN;D;201208;000000;230.92;230.92;225.52;228.42;26384100
GMKN;D;201209;000000;228.1;234.26;227.86;231.7;25582400
GMKN;D;201210;000000;231.88;240.5;231;240.48;39263600
GMKN;D;201211;000000;240.84;244.88;238.28;240.56;40177900
GMKN;D;201214;000000;241.22;244.68;238.12;239.44;27690100
GMKN;D;201215;000000;238.96;240;233.82;236.92;24314700
GMKN;D;201216;000000;235.8;237.72;232.6;233.78;22707100
GMKN;D;201217;000000;234.48;239.8;233.12;234.72;37227200
GMKN;D;201218;000000;234.8;235.74;230.1;234.38;34160400
GMKN;D;201221;000000;233.9;236.42;229.38;234;33550200
GMKN;D;201222;000000;232.8;239.48;231.86;237.6;26429100
GMKN;D;201223;000000;231.98;235.96;231.42;233.86;21966500
GMKN;D;201224;000000;233.7;234.42;231.26;232.2;10874000
GMKN;D;201225;000000;232.04;233.72;231.52;233.4;4842100
GMKN;D;201228;000000;233.72;237.3;233.72;236.2;13626900
GMKN;D;201229;000000;237;238.48;235.08;235.28;15573000
GMKN;D;201230;000000;235.94;237.94;233.52;236.82;12236500
GMKN;D;210104;000000;238.2;245.84;238.12;243.14;26663000
GMKN;D;210105;000000;243.04;246.98;241.16;246.76;21150100
GMKN;D;210106;000000;246.64;250.88;245.9;250.24;23918700
GMKN;D;210108;000000;256;267.08;255.52;265.44;61928600
GMKN;D;210111;000000;263;271.44;260.08;262.9;59768600
GMKN;D;210112;000000;264.6;266.2;256.36;259.34;39071100
GMKN;D;210113;000000;259.54;261.42;254.3;259.76;25618900
GMKN;D;210114;000000;259.34;265.4;257.28;264.32;31805700
GMKN;D;210115;000000;261.98;263.32;256.12;257.96;23302000
GMKN;D;210118;000000;257.46;259.8;254.58;258.74;21650200
GMKN;D;210119;000000;260.02;261.9;257.28;258.26;19319600
GMKN;D;210120;000000;259;266.54;258.14;265.5;24279900
GMKN;D;210121;000000;267.84;269.36;260.6;265.38;32741900
GMKN;D;210122;000000;263.76;263.76;256.7;261.72;33852400
GMKN;D;210125;000000;262.98;264.24;257.4;259.82;26129600
GMKN;D;210126;000000;257.52;260.24;256.14;257.68;17932600
GMKN;D;210127;000000;258.48;259.18;248.26;249.96;42327500
GMKN;D;210128;000000;248.8;252.8;247.76;252.3;28031100
GMKN;D;210129;000000;250.52;251.12;242.5;243.64;35445900
GMKN;D;210201;000000;245.9;249.48;244.38;248.66;28804200
GMKN;D;210202;000000;249.52;251.94;246.82;247.7;22223600
GMKN;D;210203;000000;248.36;254.88;245.64;253.12;31837100
GMKN;D;210204;000000;253.26;258.62;252.4;257.66;28583100
GMKN;D;210205;000000;258.26;259.4;248.28;254.78;60114500
GMKN;D;210208;000000;254.7;258.2;254.66;258.04;20734200
GMKN;D;210209;000000;258.34;259.9;252.26;254.58;28586300
GMKN;D;210210;000000;253.74;257.4;250.28;253.42;30862700
GMKN;D;210211;000000;253.66;256.94;251;254.32;21263900
GMKN;D;210212;000000;253.88;254.44;248.78;253.9;22785700
GMKN;D;210215;000000;254.5;263.7;254.38;263.28;30300600
GMKN;D;210216;000000;263.76;265.2;259.72;262.08;28318800
GMKN;D;210217;000000;261.98;266.82;261.3;264.88;30059800
GMKN;D;210218;000000;265.22;268.24;263.32;267.02;32157700
GMKN;D;210219;000000;266.48;282.24;265.3;281.3;57641300
GMKN;D;210220;000000;278.64;280;267.3;270.88;49436600
GMKN;D;210222;000000;269;270.38;258;261.56;102250000
GMKN;D;210224;000000;258.1;263.08;242.24;248.46;102928900
GMKN;D;210225;000000;248;251.32;232;232.04;171683700
GMKN;D;210226;000000;230.8;238.7;227.6;235.02;108539600
GMKN;D;210301;000000;237.8;243.92;233.28;242.68;73911400
GMKN;D;210302;000000;241.72;243.78;235.5;237.74;57863500
GMKN;D;210303;000000;238.2;239.32;231.56;233.04;72717000
GMKN;D;210304;000000;231.52;231.8;221.32;221.72;109581000
GMKN;D;210305;000000;223.18;224.5;218.66;223.48;77706600
GMKN;D;210309;000000;223.42;232.48;222.7;229.54;80186300
GMKN;D;210310;000000;228.46;235.58;227.14;231.64;59009200
GMKN;D;210311;000000;233.32;234.56;230.92;233.96;40869900
GMKN;D;210312;000000;234.4;237.5;232.24;237.46;40678600
GMKN;D;210315;000000;237.38;244.98;237.38;241.14;61804000
GMKN;D;210316;000000;240.84;241.38;222.76;228.46;162618800
GMKN;D;210317;000000;228.2;231;223.04;228.78;80803700
GMKN;D;210318;000000;229.58;232.4;225.02;225.96;63380400
GMKN;D;210319;000000;226.12;229;224.32;226.86;36368000
GMKN;D;210322;000000;226.88;227.94;224.92;227.66;20207500
GMKN;D;210323;000000;226.82;227.7;222.1;222.38;38523200
GMKN;D;210324;000000;222;222.56;212.14;213.26;99391600
GMKN;D;210325;000000;212.76;214.74;209.74;212.52;51874100
GMKN;D;210326;000000;213.6;222.36;213.14;222.06;60030200
GMKN;D;210329;000000;222.38;235.4;222.24;231.16;123976300
GMKN;D;210330;000000;232.76;234.98;227.84;231.72;53096400
GMKN;D;210331;000000;232.82;238.44;231.82;237.04;65199300
GMKN;D;210401;000000;238.08;241.36;236.5;237.76;48609400
GMKN;D;210402;000000;238.5;239.44;237.4;238.6;13590700
GMKN;D;210405;000000;239;239.12;233.62;237.36;29124500
GMKN;D;210406;000000;238;238.78;231.72;231.8;38036200
GMKN;D;210407;000000;230.3;238.2;228.52;236.02;54478200
GMKN;D;210408;000000;236.7;239.8;235.8;239.24;37837400
GMKN;D;210409;000000;239.24;245.68;238.02;244.1;101744700
GMKN;D;210412;000000;244.06;255.78;242.46;254.32;95783500
GMKN;D;210413;000000;255.3;256.78;251.2;253.84;49661600
GMKN;D;210414;000000;254.7;255.24;247.9;248.86;39471000
GMKN;D;210415;000000;247.5;251.98;245.62;251.12;44556700
GMKN;D;210416;000000;251.96;255.36;251.24;254.8;34284300
GMKN;D;210419;000000;255.48;256.5;251.86;252.4;27017200
GMKN;D;210420;000000;252.66;254.58;250.22;252.02;34723000
GMKN;D;210421;000000;253.24;254.3;250.38;253.08;29849000
GMKN;D;210422;000000;253.44;259;252.62;256.9;47822300
GMKN;D;210423;000000;257.52;259.32;255.9;257.7;32125600
GMKN;D;210426;000000;258;264.76;257.64;264.44;43121800
GMKN;D;210427;000000;264.98;270.38;259;269.52;95352000
GMKN;D;210428;000000;270;271.8;260.78;263.26;60431500
GMKN;D;210429;000000;264.48;266.5;260.8;263.34;33259300
GMKN;D;210430;000000;262.74;264.58;255.9;257.32;46991400
GMKN;D;210504;000000;258.28;263.98;258;262.02;31879800
GMKN;D;210505;000000;262.96;266.86;262.32;266.46;24139800
GMKN;D;210506;000000;266.9;269.08;264.9;268.24;28413300
GMKN;D;210507;000000;268.62;271.74;268.28;270;29255700
GMKN;D;210510;000000;270.8;273.5;269.46;270.46;23803000
GMKN;D;210511;000000;270.02;273.5;268.24;273.38;33731500
GMKN;D;210512;000000;273.64;275.8;272.04;272.66;30361800
GMKN;D;210513;000000;273.22;274.18;269.3;273.88;31387700
GMKN;D;210514;000000;274.82;275.4;271.2;273.9;16561000
GMKN;D;210517;000000;274;274.86;270.64;273.52;22162600
GMKN;D;210518;000000;274.08;275.7;273.04;273.52;18870600
GMKN;D;210519;000000;273.52;273.74;268.08;271.1;31065500
GMKN;D;210520;000000;271.6;272.18;269.02;271.56;17518200
GMKN;D;210521;000000;271.4;272.36;269.4;270.64;17924100
GMKN;D;210524;000000;271.28;272.2;268.1;269.82;19746500
GMKN;D;210525;000000;270.2;270.64;266.16;267.3;27075900
GMKN;D;210526;000000;267.8;269.98;266.6;269.86;22253100
GMKN;D;210527;000000;269.86;270.32;266.72;269.94;37537400
GMKN;D;210528;000000;270.64;272.98;268.66;271.34;35474600
GMKN;D;210531;000000;262.58;266;262.2;264.04;25438600
GMKN;D;210601;000000;264.98;268.46;264.56;267.5;19867900
GMKN;D;210602;000000;267;269.48;266.46;269.44;18576600
GMKN;D;210603;000000;269.74;270.3;264.38;266.3;24908400
GMKN;D;210604;000000;266.14;266.32;263;264;21845600
GMKN;D;210607;000000;263.6;264.24;262.02;262.46;18868700
GMKN;D;210608;000000;262.18;262.9;259.6;260.72;20825600
GMKN;D;210609;000000;260.72;265.6;259.22;265.02;25953800
GMKN;D;210610;000000;264.68;265.18;261.2;261.92;17200900
GMKN;D;210611;000000;262.24;263.46;260.42;261.78;14858600
GMKN;D;210614;000000;262.22;264.56;261.8;263.14;9551700
GMKN;D;210615;000000;263.08;264.48;260.18;260.54;13646800
GMKN;D;210616;000000;260.2;260.22;256.52;256.64;28278900
GMKN;D;210617;000000;255.68;256.14;248.2;249.7;53003100
GMKN;D;210618;000000;249.48;251.18;246.78;250;36933600
GMKN;D;210621;000000;249.8;253.88;247.54;253.72;25199500
GMKN;D;210622;000000;254.42;254.82;249.14;250.78;21140100
GMKN;D;210623;000000;251.28;254.66;249.5;253.36;26041100
GMKN;D;210624;000000;253.6;253.7;237.86;243.58;69077300
GMKN;D;210625;000000;244.04;247.96;241.82;247.34;23146700
GMKN;D;210628;000000;247.54;250.84;247;249.48;17237200
GMKN;D;210629;000000;248.88;249.06;244;247.02;21588100
GMKN;D;210630;000000;247.2;250.18;244.8;248.12;26036900
GMKN;D;210701;000000;248.14;249.48;245.1;246.12;17526100
GMKN;D;210702;000000;246.12;250.8;244.94;250.14;19810000
GMKN;D;210705;000000;250.9;252.24;247.38;249.24;16763200
GMKN;D;210706;000000;249.5;249.5;244;244.62;24177600
GMKN;D;210707;000000;244.96;249.5;244.62;246.58;17725100
GMKN;D;210708;000000;246.9;247.6;243.12;245.14;23525100
GMKN;D;210709;000000;244.84;249.4;244.28;247.8;21247000
GMKN;D;210712;000000;248.1;251.9;246.24;251.12;22018400
GMKN;D;210713;000000;251.48;257.28;249.88;256.62;32177100
GMKN;D;210714;000000;256.62;258.48;253;257.34;24888600
GMKN;D;210715;000000;257.14;259.5;255.24;256.24;21046300
GMKN;D;210716;000000;257.16;257.38;251.14;252.48;19367700
GMKN;D;210719;000000;251.3;252.5;247.8;250.46;24010400
GMKN;D;210720;000000;251.74;253.9;249.16;251.38;16834900
GMKN;D;210721;000000;251.06;252.82;249.12;250.5;11636500
GMKN;D;210722;000000;251.2;251.74;248.48;250.8;11216200
GMKN;D;210723;000000;251.16;252;249;249.9;12996800
GMKN;D;210726;000000;248.5;251.84;248.06;251.8;12313900
GMKN;D;210727;000000;251.2;256.26;249.72;254.32;28991100
GMKN;D;210728;000000;254.7;257.78;253.8;256.9;18380800
GMKN;D;210729;000000;257.52;258.1;248.86;251.78;54279300
GMKN;D;210730;000000;250.9;253.32;249.5;253.18;24843500
GMKN;D;210802;000000;254;255.8;252.22;252.9;14658800
GMKN;D;210803;000000;253.38;256;252.34;255.82;15422100
GMKN;D;210804;000000;255.84;257.46;253.32;254.46;14936000
GMKN;D;210805;000000;254.38;256;253.14;254.96;14729700
GMKN;D;210806;000000;255.66;255.86;250.8;251.02;13629600
GMKN;D;210809;000000;250.96;251.28;246.84;248.7;24392800
GMKN;D;210810;000000;249.02;250.4;245.04;246.5;24646900
GMKN;D;210811;000000;246.5;247.36;244.72;245.28;17851200
GMKN;D;210812;000000;246.44;248.14;245.3;247;16263700
GMKN;D;210813;000000;246.7;247.38;244.14;244.6;10650900
GMKN;D;210816;000000;244.02;245.54;242.1;244.26;17990900
GMKN;D;210817;000000;244;247.86;243.62;245.72;19626000
GMKN;D;210818;000000;246.82;247;241.22;241.46;17068300
GMKN;D;210819;000000;240.84;241.9;236;237.36;29296500
GMKN;D;210820;000000;237.3;238.78;234.8;235.5;23191100
GMKN;D;210823;000000;237.72;238.96;235.9;238.58;17686900
GMKN;D;210824;000000;239.7;240.92;236.6;240.66;17854300
GMKN;D;210825;000000;240.6;240.72;237.98;239.32;12444700
GMKN;D;210826;000000;238.9;240.14;236.8;237.12;14679400
GMKN;D;210827;000000;237.46;239.9;236.9;239.86;12509200
GMKN;D;210830;000000;240.2;243.98;239.98;242.66;16480800
GMKN;D;210831;000000;243.96;245.62;239.54;240.32;27151400
GMKN;D;210901;000000;240.72;242.5;238.8;242.28;19801500
GMKN;D;210902;000000;241.56;242;238.68;238.8;24800300
GMKN;D;210903;000000;239.38;244.9;239.38;244.42;31402000
GMKN;D;210906;000000;245.08;247.84;245;246.58;21153000
GMKN;D;210907;000000;246.58;246.84;242.96;243.76;14068000
GMKN;D;210908;000000;243.04;244.74;241.34;242.6;22372500
GMKN;D;210909;000000;242.02;243.08;239.78;239.8;18553900
GMKN;D;210910;000000;240.84;245.44;240.6;245.08;18585500
GMKN;D;210913;000000;245.6;247.1;243.3;244.92;23242200
GMKN;D;210914;000000;244.2;244.28;239;240.44;30213300
GMKN;D;210915;000000;239.98;241.2;236.82;239.78;27856100
GMKN;D;210916;000000;239.2;239.72;232.96;234.84;41688600
GMKN;D;210917;000000;234.32;238.2;229.7;232.56;63884700
GMKN;D;210920;000000;230.32;231.62;224.9;225.1;38518600
GMKN;D;210921;000000;226.12;229.4;225.12;226.62;22595700
GMKN;D;210922;000000;227.8;231.7;227.24;231.5;20078300
GMKN;D;210923;000000;233.02;233.82;227.44;230.96;36549400
GMKN;D;210924;000000;231.48;232.56;227.76;228.56;20631200
GMKN;D;210927;000000;229.44;229.84;226;227.12;16251500
GMKN;D;210928;000000;227.14;227.72;223.02;223.24;27302900
GMKN;D;210929;000000;223;226.4;221.5;222.18;38566300
GMKN;D;210930;000000;222.5;222.9;215.86;218.3;42369500
GMKN;D;211001;000000;216.82;222.22;216.24;221.22;23523300
GMKN;D;211004;000000;220.88;221.36;215.42;216.36;21619200
GMKN;D;211005;000000;215.48;218.7;211.8;218.18;38646500
GMKN;D;211006;000000;218.14;218.14;212.74;215.24;28570500
GMKN;D;211007;000000;215.54;224.1;215.54;222.72;46484700
GMKN;D;211008;000000;225;227.68;223.74;227.66;35794500
GMKN;D;211011;000000;228.88;232.44;225.76;226.44;48150400
GMKN;D;211012;000000;225.8;227.68;223;225.28;19570600
GMKN;D;211013;000000;226;227.72;223.28;227.18;26567900
GMKN;D;211014;000000;228.26;230;226.5;229.28;31819800
GMKN;D;211015;000000;229.5;231.24;227.62;231.08;24468700
GMKN;D;211018;000000;231.22;231.78;229.74;231.2;15131900
GMKN;D;211019;000000;232;237;231.66;236.72;34453900
GMKN;D;211020;000000;236.8;236.98;231.9;235.3;26358900
GMKN;D;211021;000000;234.94;235.18;231.48;232.1;16696800
GMKN;D;211022;000000;232.16;233;228;228.64;18653200
GMKN;D;211025;000000;229.64;230.7;226.5;230.24;16819300
GMKN;D;211026;000000;230.38;231.36;226.88;226.88;16278100
GMKN;D;211027;000000;226.46;226.46;221.7;222.5;29601500
GMKN;D;211028;000000;222.52;224.88;220.1;223.62;24281000
GMKN;D;211029;000000;223.02;223.16;219.74;221.7;19511100
GMKN;D;211101;000000;221.96;224;221.6;223.96;17136000
GMKN;D;211102;000000;223.52;224.88;220.72;221.34;14709800
GMKN;D;211103;000000;221.26;221.92;218.74;220.38;14610600
GMKN;D;211105;000000;220.2;220.22;215.6;216.64;21867600
GMKN;D;211108;000000;217.7;219.62;216.62;218.72;17893900
GMKN;D;211109;000000;218.62;225.38;218.04;221.88;28897500
GMKN;D;211110;000000;222.32;225.2;216;216.94;30433800
GMKN;D;211111;000000;217.46;220.94;217.32;220.5;19077700
GMKN;D;211112;000000;220.4;223.2;217.56;221;25179200
GMKN;D;211115;000000;220.46;224.74;219;223.58;24971600
GMKN;D;211116;000000;224.04;231.26;224.04;226.26;50155000
GMKN;D;211117;000000;227.7;228.98;223.54;225.32;24767900
GMKN;D;211118;000000;225.22;226.4;221.78;222.92;23809400
GMKN;D;211119;000000;223.88;224.94;218.72;221.44;27346500
GMKN;D;211122;000000;221.2;224.54;214;218.5;53009900
GMKN;D;211123;000000;218.12;224.48;212.76;224;42180800
GMKN;D;211124;000000;224.62;225.26;219.68;221.82;25181400
GMKN;D;211125;000000;222.28;223.78;219.68;221.28;11210700
GMKN;D;211126;000000;217.38;218.98;214;215.6;33173900
GMKN;D;211129;000000;218.38;219.98;214.42;216.86;26157400
GMKN;D;211130;000000;213.86;217.6;212.8;215.38;41462800
GMKN;D;211201;000000;219.98;222.8;217.08;219.52;31204900
GMKN;D;211202;000000;219.2;221.74;218.68;221.1;22392200
GMKN;D;211203;000000;221.98;222.3;217.78;218.26;15145200
GMKN;D;211206;000000;219.46;220.44;215.62;218.86;15370600
GMKN;D;211207;000000;219;220.38;217.34;219.2;16377700
GMKN;D;211208;000000;219.72;221.88;218.64;218.88;26448800
GMKN;D;211209;000000;219.98;221.08;217.04;220.06;17118000
GMKN;D;211210;000000;220.16;220.54;218;218.88;12835600
GMKN;D;211213;000000;219.04;220.2;208.32;208.5;34977400
GMKN;D;211214;000000;208.88;212.98;188.54;209.58;65056900
GMKN;D;211215;000000;209.88;213.26;207.3;212.96;30180200
GMKN;D;211216;000000;214.2;217.46;211.84;213.1;36326300
GMKN;D;211217;000000;213.24;218.48;210.54;217.38;32961000
GMKN;D;211220;000000;216.44;217.38;213.34;216.44;21517700
GMKN;D;211221;000000;217.22;218.82;215.5;216.62;21071400
GMKN;D;211222;000000;216.62;219.24;216.22;218.34;18752800
GMKN;D;211223;000000;218.3;220.2;217.5;218.72;19133200
GMKN;D;211224;000000;218.1;219.18;216.5;218.24;10740200
GMKN;D;211227;000000;219;225.5;218.54;225.28;21583900
GMKN;D;211228;000000;225.94;229.3;225.1;226.42;23972600
GMKN;D;211229;000000;226.5;228.34;225.34;226.28;16537300
GMKN;D;211230;000000;226.28;229.24;225.9;229;18118100
GMKN;D;220103;000000;229.98;234.5;229.62;233.78;19521400
GMKN;D;220104;000000;234;234.5;231.32;233.14;20192500
GMKN;D;220105;000000;233.14;236.2;226.04;230.1;33178100
GMKN;D;220106;000000;229.3;233.88;228.5;232.8;20095100
GMKN;D;220110;000000;234.98;237.3;233.74;235.08;33122600
GMKN;D;220111;000000;235.1;237.94;234.2;237.34;42874100
GMKN;D;220112;000000;237.06;240.82;235.34;240.4;54184800
GMKN;D;220113;000000;227.02;233.36;222.5;228.36;89485200
GMKN;D;220114;000000;227.98;230.44;221.9;226.48;57149100
GMKN;D;220117;000000;227.2;227.56;215.52;218.2;41713200
GMKN;D;220118;000000;218.38;219.3;197.06;206.94;98908400
GMKN;D;220119;000000;207.26;221.88;198;220.24;76506100
GMKN;D;220120;000000;221.02;226.66;217.82;223;47062500
GMKN;D;220121;000000;220.42;224.36;216.82;221;44326100
GMKN;D;220124;000000;221.48;222.4;204.72;212.5;73770900
GMKN;D;220125;000000;212.76;216.3;208.58;214.66;42550800
GMKN;D;220126;000000;214;223.1;210.7;217.88;45715100
GMKN;D;220127;000000;216.98;225.64;214.42;220.66;42849400
GMKN;D;220128;000000;221.4;223.64;219.58;220.82;25089300
GMKN;D;220131;000000;220.76;224.94;216.62;219.16;31057100
GMKN;D;220201;000000;220;221.28;216.22;219.48;23808900
GMKN;D;220202;000000;219.6;220.34;214.68;216.7;26054700
GMKN;D;220203;000000;216.48;217.5;212.2;213.92;19010000
GMKN;D;220204;000000;214.4;217.7;212.34;214;20338900
